+-------------------------------------+-------+
|                Symbol               | Count |
|        security_file_mprotect       |   4   |
|       selinux_vm_enough_memory      |   10  |
|         perf_event_task_tick        |   1   |
|            activate_task            |   1   |
|           handle_mm_fault           |   56  |
|         can_vma_merge_before        |   8   |
|           unmap_single_vma          |   22  |
|            pt_event_stop            |   1   |
|           perf_output_end           |   5   |
|             untrack_pfn             |   1   |
|            ttwu_do_wakeup           |   1   |
|               up_write              |   81  |
|           current_fs_time           |   10  |
|             extract_buf             |   2   |
|                kfree                |   29  |
|        _raw_spin_lock_irqsave       |   16  |
|            terminate_walk           |   6   |
|          install_exec_creds         |   1   |
|           get_random_bytes          |   1   |
|                strcmp               |   19  |
|               rb_erase              |   1   |
|          drop_links.isra.18         |   6   |
|          total_mapping_size         |   1   |
|              vfs_fstat              |   4   |
|              do_wp_page             |   3   |
|             __pud_alloc             |   1   |
|              unmap_vmas             |   5   |
|      selinux_file_free_security     |   6   |
|             sched_clock             |   9   |
|               vma_link              |   14  |
|          _raw_spin_lock_irq         |   2   |
|       security_file_permission      |   2   |
|           trailing_symlink          |   1   |
|       find_mergeable_anon_vma       |   7   |
|               fsnotify              |   15  |
|            free_pgtables            |   5   |
|            vma_dup_policy           |   7   |
|             __queue_work            |   1   |
|          enqueue_task_fair          |   1   |
|            flush_tlb_page           |   3   |
|           policy_zonelist           |   31  |
|            lookup_memtype           |   2   |
|            get_work_pool            |   1   |
|             acct_collect            |   1   |
|            release_pages            |   9   |
|          security_mmap_file         |   12  |
|           __rb_erase_color          |   1   |
|          free_pages.part.82         |   2   |
|              vma_merge              |   18  |
|       vma_interval_tree_remove      |   22  |
|           perf_pmu_nop_int          |   2   |
|             __module_get            |   1   |
|        __dec_zone_page_state        |   36  |
|              exit_files             |   1   |
|              filp_close             |   8   |
|           sched_clock_cpu           |   2   |
|           task_waking_fair          |   1   |
|              vma_adjust             |   9   |
|           perf_event_mmap           |   21  |
|           unlink_anon_vmas          |   22  |
|    __blocking_notifier_call_chain   |   2   |
|          perf_pmu_nop_void          |   4   |
|      __tty_buffer_request_room      |   2   |
|                 dput                |   17  |
|    int_ret_from_sys_call_irqs_off   |   1   |
|            file_has_perm            |   12  |
|           generic_fillattr          |   4   |
|            bit_waitqueue            |   2   |
|             __mutex_init            |   3   |
|               kmemdup               |   3   |
|        perf_output_put_handle       |   5   |
|           unlink_file_vma           |   22  |
|           kmem_cache_alloc          |   54  |
|          restore_nameidata          |   6   |
|             __pte_alloc             |   7   |
|               map_vdso              |   1   |
|         rcu_check_callbacks         |   1   |
|                mntget               |   3   |
|              free_bprm              |   1   |
|            raise_softirq            |   2   |
|      perf_event_update_userpage     |   1   |
|       free_hot_cold_page_list       |   9   |
|              page_fault             |   56  |
|          run_timer_softirq          |   1   |
|               PageHuge              |   57  |
|             __clear_user            |   2   |
|         __zone_watermark_ok         |   31  |
|           percpu_down_read          |   1   |
|         lockref_get_not_dead        |   3   |
|           __destroy_inode           |   1   |
|           kmem_cache_free           |   59  |
|             do_sys_open             |   3   |
|    copy_user_enhanced_fast_string   |   9   |
|  tty_insert_flip_string_fixed_flag  |   2   |
|           vmacache_update           |   33  |
|         account_system_time         |   1   |
|     arch_setup_additional_pages     |   1   |
|          locks_remove_file          |   6   |
|          avc_has_perm_flags         |   1   |
|            scheduler_tick           |   1   |
|             rcu_irq_exit            |   1   |
|         wp_page_copy.isra.83        |   3   |
|          sched_clock_stable         |   1   |
|             sys_mprotect            |   4   |
|               idle_cpu              |   2   |
|               vfs_open              |   3   |
|            try_module_get           |   3   |
|           note_gp_changes           |   2   |
|    anon_vma_interval_tree_insert    |   16  |
|           arch_align_stack          |   2   |
|                 fput                |   30  |
|              do_set_pte             |  482  |
|           __enqueue_entity          |   1   |
|          free_hot_cold_page         |   36  |
|           group_sched_out           |   2   |
|            __put_anon_vma           |   8   |
|              down_write             |   81  |
|         __hrtimer_run_queues        |   1   |
|             __lookup_mnt            |   6   |
|                d_path               |   12  |
|      security_inode_permission      |   20  |
|      __compute_runnable_contrib     |   6   |
|            _raw_read_lock           |   3   |
