+-------------------------------------+-------+
|                Symbol               | Count |
|               key_put               |   12  |
|        security_file_mprotect       |   4   |
|           ext4_add_nondir           |   1   |
|       selinux_vm_enough_memory      |   10  |
|      inode_io_list_move_locked      |   2   |
|         perf_event_task_tick        |   47  |
|        inode_owner_or_capable       |   2   |
|            clear_buddies            |   6   |
|          ext4_da_write_end          |  129  |
|         mnt_drop_write_file         |   1   |
|          task_active_pid_ns         |   1   |
|            activate_task            |   9   |
|           handle_mm_fault           |  116  |
|           ext4_drop_inode           |   1   |
|         can_vma_merge_before        |   7   |
|           unmap_single_vma          |   21  |
|        radix_tree_node_alloc        |   5   |
|     jbd2_journal_blocks_per_page    |   1   |
|            pt_event_stop            |   7   |
|           perf_output_end           |   17  |
|              __kmalloc              |   2   |
|            ttwu_do_wakeup           |   9   |
|              may_create             |   1   |
|            ext4_readpage            |   1   |
|               up_write              |   78  |
|     __ext4_handle_dirty_metadata    |  174  |
|           current_fs_time           |   67  |
|           update_rq_clock           |   1   |
|           __ext4_ext_check          |   1   |
|             extract_buf             |   2   |
|          ntp_get_next_leap          |   42  |
|           ext4_evict_inode          |   1   |
|                kfree                |   35  |
|        _raw_spin_lock_irqsave       |  551  |
|       wb_io_lists_depopulated       |   1   |
|            terminate_walk           |   8   |
|          install_exec_creds         |   1   |
|           get_random_bytes          |   1   |
|                strcmp               |   19  |
|       ext4_free_group_clusters      |   1   |
|           generic_getxattr          |   2   |
|               rb_erase              |   55  |
|          drop_links.isra.18         |   8   |
|          total_mapping_size         |   1   |
|           new_inode_pseudo          |   1   |
|              vfs_fstat              |   3   |
|            ext4_init_acl            |   1   |
|      __generic_file_write_iter      |   33  |
|       add_transaction_credits       |  154  |
|              do_wp_page             |   5   |
|             __pud_alloc             |   1   |
|              unmap_vmas             |   5   |
|      selinux_file_free_security     |   7   |
|             sched_clock             |   88  |
|               vma_link              |   13  |
|          _raw_spin_lock_irq         |  201  |
|       security_file_permission      |   50  |
|           trailing_symlink          |   1   |
|        security_d_instantiate       |   2   |
|       find_mergeable_anon_vma       |   7   |
|            zone_dirty_ok            |  129  |
|               fsnotify              |   87  |
|     selinux_inode_init_security     |   1   |
|               d_alloc               |   1   |
|         notifier_call_chain         |   45  |
|          mark_buffer_dirty          |  129  |
|           inode_init_owner          |   1   |
|            lru_cache_add            |  130  |
|            free_pgtables            |   5   |
|            vma_dup_policy           |   7   |
|               schedule              |   6   |
|             __queue_work            |   6   |
|          enqueue_task_fair          |   9   |
|            flush_tlb_page           |   5   |
|           policy_zonelist           |  222  |
|            lookup_memtype           |   2   |
|             irq_move_irq            |   1   |
|            get_work_pool            |   6   |
|             acct_collect            |   1   |
|            release_pages            |   43  |
|          security_mmap_file         |   11  |
|        run_rebalance_domains        |   1   |
|           __rb_erase_color          |   2   |
|          free_pages.part.82         |   2   |
|              vma_merge              |   17  |
|       vma_interval_tree_remove      |   21  |
|        ext4_wait_block_bitmap       |   1   |
|           perf_pmu_nop_int          |   14  |
|             __module_get            |   1   |
|        __dec_zone_page_state        |  182  |
|           inode_set_flags           |   1   |
|           dquot_free_inode          |   1   |
|              exit_files             |   1   |
|              in_group_p             |   9   |
|        __find_get_block_slow        |  136  |
|           update_wall_time          |   42  |
|              filp_close             |   9   |
|           sched_clock_cpu           |   57  |
|           __mnt_want_write          |   6   |
|       ext4_inode_attach_jinode      |   1   |
|           __sb_start_write          |   40  |
|              __schedule             |   6   |
|              vma_adjust             |   9   |
|         ext4_da_write_begin         |  129  |
|       perf_event_switch_output      |   36  |
|            current_umask            |   1   |
|          get_cached_acl_rcu         |   3   |
|           perf_event_mmap           |   20  |
|           unlink_anon_vmas          |   21  |
|    __blocking_notifier_call_chain   |   2   |
|          rcu_report_qs_rnp          |   3   |
|        delete_from_page_cache       |  129  |
|          perf_pmu_nop_void          |   28  |
|        delayed_work_timer_fn        |   5   |
|                 dput                |   24  |
|    int_ret_from_sys_call_irqs_off   |   3   |
|            file_has_perm            |   11  |
|           generic_fillattr          |   3   |
|            bit_waitqueue            |  141  |
|               __fdget               |   3   |
|      atomic_notifier_call_chain     |   3   |
|          __note_gp_changes          |   4   |
|             __mutex_init            |   6   |
|               kmemdup               |   3   |
|        perf_output_put_handle       |   17  |
|         create_page_buffers         |  129  |
|          selinux_cred_free          |   3   |
|           unlink_file_vma           |   21  |
|           kmem_cache_alloc          |  357  |
|          restore_nameidata          |   8   |
|             __pte_alloc             |   5   |
|       ext4_xattr_security_get       |   2   |
|         pick_next_task_fair         |   6   |
|               map_vdso              |   1   |
|            sys_utimensat            |   1   |
|            d_instantiate            |   1   |
|         rcu_check_callbacks         |   47  |
|                mntget               |   4   |
|              free_bprm              |   1   |
|      perf_event_update_userpage     |   7   |
|             list_lru_add            |   1   |
|       free_hot_cold_page_list       |   43  |
|              page_fault             |  116  |
|          run_timer_softirq          |   47  |
|               PageHuge              |  396  |
|             __clear_user            |   2   |
|         __zone_watermark_ok         |  222  |
|         truncate_inode_page         |  129  |
|           percpu_down_read          |   40  |
|         lockref_get_not_dead        |   5   |
|   balance_dirty_pages_ratelimited   |  129  |
|           __destroy_inode           |   2   |
|           kmem_cache_free           |  351  |
|             do_sys_open             |   4   |
|    copy_user_enhanced_fast_string   |  282  |
|            mnt_want_write           |   4   |
|           vmacache_update           |   32  |
|         account_system_time         |   1   |
|     arch_setup_additional_pages     |   1   |
|           ext4_dirty_inode          |  151  |
|          locks_remove_file          |   7   |
|          inode_io_list_del          |   1   |
|          avc_has_perm_flags         |   1   |
|            scheduler_tick           |   47  |
|             rcu_irq_exit            |   48  |
|         wp_page_copy.isra.83        |   5   |
|          xattr_resolve_name         |   2   |
|          sched_clock_stable         |   7   |
|       cap_inode_need_killpriv       |   2   |
|           security_capable          |   7   |
|          ondemand_readahead         |   1   |
|      __ext4_handle_dirty_super      |   2   |
|             sys_mprotect            |   4   |
|          __es_remove_extent         |  132  |
|               idle_cpu              |   52  |
|        add_to_page_cache_lru        |  130  |
|               vfs_open              |   4   |
|            try_module_get           |   4   |
|           note_gp_changes           |   16  |
|    anon_vma_interval_tree_insert    |   16  |
|            activate_page            |  128  |
|           arch_align_stack          |   2   |
|                 fput                |   29  |
|           atkbd_interrupt           |   1   |
|              do_set_pte             |  405  |
|               __brelse              |  179  |
|           __enqueue_entity          |   25  |
|          free_hot_cold_page         |  226  |
|            lookup_dcache            |   2   |
|           group_sched_out           |   21  |
|           __activate_page           |  128  |
|      tick_sched_handle.isra.14      |   47  |
|         perf_event_exit_task        |   1   |
|            __put_anon_vma           |   8   |
|              down_write             |   78  |
|     selinux_inode_alloc_security    |   1   |
|         __hrtimer_run_queues        |   47  |
|             __lookup_mnt            |   5   |
|                d_path               |   11  |
|      security_inode_permission      |   22  |
|       __radix_tree_delete_node      |  129  |
|      __compute_runnable_contrib     |  225  |
|            _raw_read_lock           |  290  |
|             __vfs_write             |   33  |
|           common_interrupt          |   1   |
|           selinux_capable           |   7   |
|       ext4_xattr_delete_inode       |   1   |
|        ext4_read_inode_bitmap       |   2   |
|               put_page              |  541  |
|                mntput               |   19  |
|       __mnt_is_readonly.part.9      |   24  |
|    security_bprm_committing_creds   |   1   |
|   __ext4_journal_get_write_access   |  176  |
|             ext4_lookup             |   1   |
|             retint_user             |  145  |
|        int_ret_from_sys_call        |   4   |
|        __set_current_blocked        |   4   |
|          cyc2ns_read_begin          |   7   |
|             start_thread            |   1   |
|         file_map_prot_check         |   15  |
|            call_rcu_sched           |   17  |
|                ihold                |   1   |
|         __split_vma.isra.40         |   7   |
|     ext4_mb_unload_buddy.isra.17    |   1   |
|  __compute_runnable_contrib.part.55 |   10  |
|           put_prev_entity           |   12  |
|              vfs_unlink             |   1   |
|         wait_for_stable_page        |  258  |
|              irq_enter              |   48  |
|              rcu_bh_qs              |   48  |
|          down_read_trylock          |  116  |
|           unlock_new_inode          |   1   |
+-------------------------------------+-------+
('Unique symbols = ', 1032)
('Total  symbols = ', 51685)
{'ext4': 5042, 'sched': 3355, 'perf': 876, 'lock': 5794, 'selinux': 160, 'page': 11948} 
        10%                             1%          11%                         23%
